,videoId,thumbnail,title,descriptionSnippet,publishedTimeText,lengthText,viewCountText,Link
40,kXfRmeRhHwQ,https://i.ytimg.com/vi/kXfRmeRhHwQ/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgSihIMA8=&rs=AOn4CLCrKFizJl9meChZ9NiSpvWpQ6gNGA,Turu amepewa English homework | TRHK EP299 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"9 minutes, 47 seconds","160,633 views",https://www.youtube.com/watch?v=kXfRmeRhHwQ
41,CJAYvnP5u4M,https://i.ytimg.com/vi/CJAYvnP5u4M/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGFUgZSgvMA8=&rs=AOn4CLDrvWGi0S_VIFYsUlbZuZaLMjKf3w,Shipla have a bleins ! | TRHK EP299 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,52 seconds,"16,808 views",https://www.youtube.com/watch?v=CJAYvnP5u4M
42,E8T-C2VPyBg,https://i.ytimg.com/vi/E8T-C2VPyBg/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGFYgUyhlMA8=&rs=AOn4CLDpm34Hql-9Ro-TWKQJ4v4AjSRM7A,Nani anaeza saidia Shipra pliz? | TRHK EP298 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"13 minutes, 17 seconds","114,442 views",https://www.youtube.com/watch?v=E8T-C2VPyBg
43,E89cHqkXUxg,https://i.ytimg.com/vi/E89cHqkXUxg/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGH8gRSgpMA8=&rs=AOn4CLA7Gpn11AnhMWwA4Hr72QQb3gZDDQ,Sema moto kwa Bakari! | TRHK EP298 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"10 minutes, 32 seconds","149,610 views",https://www.youtube.com/watch?v=E89cHqkXUxg
44,RTd1tEAfebQ,https://i.ytimg.com/vi/RTd1tEAfebQ/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgZShlMA8=&rs=AOn4CLDRKSAvQ8-sA0FmONeayGeSw9SQlA,Huyo ni Prince! | TRHK EP298 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,36 seconds,"20,606 views",https://www.youtube.com/watch?v=RTd1tEAfebQ
45,XOoLwarvX1A,https://i.ytimg.com/vi/XOoLwarvX1A/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgZSg3MA8=&rs=AOn4CLBT7934ZlttMGZGXvJ9l16mElnaLw,Taking care of the Caretaker  | TRHK EP297 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"14 minutes, 22 seconds","163,849 views",https://www.youtube.com/watch?v=XOoLwarvX1A
46,4WgjgoOGLHY,https://i.ytimg.com/vi/4WgjgoOGLHY/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGFwgZSgpMA8=&rs=AOn4CLASur-g5nUUJpB37OonQ43gGHAGtA,What is Turu all about?  | TRHK EP297 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"9 minutes, 28 seconds","123,987 views",https://www.youtube.com/watch?v=4WgjgoOGLHY
47,n7Xzi8In0z0,https://i.ytimg.com/vi/n7Xzi8In0z0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBCDFl5l8viH5SPaItXzrQqBUhWJg,Mtoto wa kike kajipodoapodoa | TRHK EP296 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"14 minutes, 34 seconds","259,749 views",https://www.youtube.com/watch?v=n7Xzi8In0z0
48,sZzwIx7ZfOs,https://i.ytimg.com/vi/sZzwIx7ZfOs/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGH8gUygTMA8=&rs=AOn4CLBIKquI-Q5a0CbGSawVqU5UXt1oVg,Shipira ni kama kuna kasheshe | TRHK EP296 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"9 minutes, 11 seconds","164,319 views",https://www.youtube.com/watch?v=sZzwIx7ZfOs
49,BdRpwYrOm78,https://i.ytimg.com/vi/BdRpwYrOm78/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGDUgUyhyMA8=&rs=AOn4CLCJdI23s3A4XdyjdKTn57OCQUtx7g,Me sjaolewa brathe💪 | TRHK EP296 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,49 seconds,"27,237 views",https://www.youtube.com/watch?v=BdRpwYrOm78
50,3B06jqrqoEk,https://i.ytimg.com/vi/3B06jqrqoEk/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgPig1MA8=&rs=AOn4CLBZmRKKD2Ig_yHOqMYYUzmN-GXdGQ,Ati Deepstate ya mahousehelps? |  TRHK EP295 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"12 minutes, 22 seconds","142,254 views",https://www.youtube.com/watch?v=3B06jqrqoEk
51,COahPebZR3Y,https://i.ytimg.com/vi/COahPebZR3Y/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGDIgZSg-MA8=&rs=AOn4CLDSOezrAYFTSrlYl2evMoyGzK8sXQ,Njambi ako na new responsibilities |  TRHK EP295 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,11 minutes,"162,694 views",https://www.youtube.com/watch?v=COahPebZR3Y
52,VCh_WUxeR98,https://i.ytimg.com/vi/VCh_WUxeR98/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGE0gWihlMA8=&rs=AOn4CLCSjK5w_e0r67sXZrdZeYo-gvls3w,Househelps wataka rights zao |  TRHK EP294 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"13 minutes, 12 seconds","164,276 views",https://www.youtube.com/watch?v=VCh_WUxeR98
53,VodV3szyIFY,https://i.ytimg.com/vi/VodV3szyIFY/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgTChBMA8=&rs=AOn4CLAsfPcFWN0EGKgU1MjnyeHTq1sM5w,Kazi kucatwalk tu kwa kizungu! | TRHK EP294 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"9 minutes, 18 seconds","117,109 views",https://www.youtube.com/watch?v=VodV3szyIFY
54,QjAlcFXqxmg,https://i.ytimg.com/vi/QjAlcFXqxmg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDsNun43fKG3BaQ4aDP7wWKGiQb3g,Masaa ni machache! | TRHK EP294 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,38 seconds,"24,116 views",https://www.youtube.com/watch?v=QjAlcFXqxmg
55,Zwjh_1RoHzA,https://i.ytimg.com/vi/Zwjh_1RoHzA/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgRCg2MA8=&rs=AOn4CLBg_hL0tLNQtYFlm5Dwmei_A45UJA,Mashida za Gas fake | TRHK EP293 Pt1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"9 minutes, 43 seconds","101,727 views",https://www.youtube.com/watch?v=Zwjh_1RoHzA
56,147axUD-xHg,https://i.ytimg.com/vi/147axUD-xHg/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgUihBMA8=&rs=AOn4CLCBJOStY4ug_zOOwNna64aiQl_7Tw,Kamelipuka Ongwaro literally | TRHK EP293 Part 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"13 minutes, 38 seconds","156,622 views",https://www.youtube.com/watch?v=147axUD-xHg
57,vk3T9Rnl2n4,https://i.ytimg.com/vi/vk3T9Rnl2n4/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGFEgWShlMA8=&rs=AOn4CLDr3gzyoVvnhV-ahqTmMZYaydJCeA,Kamelipuka Kawangware! | TRHK EP293 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,37 seconds,"29,093 views",https://www.youtube.com/watch?v=vk3T9Rnl2n4
58,JTYx_hboc-s,https://i.ytimg.com/vi/JTYx_hboc-s/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgVSgwMA8=&rs=AOn4CLAMnPjcGc_ryaRrGbt6PDQ1z6JtLg,Ati Shiphira hawezi pata kamtu? | TRHK EP 292 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"15 minutes, 13 seconds","276,945 views",https://www.youtube.com/watch?v=JTYx_hboc-s
59,4m478BR6RHo,https://i.ytimg.com/vi/4m478BR6RHo/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgXShHMA8=&rs=AOn4CLCOV1Mtafo64AZqM4DJO9KfG-MxeA,Girlchild amepoteza shiro! | TRHK EP 292 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"8 minutes, 59 seconds","128,034 views",https://www.youtube.com/watch?v=4m478BR6RHo
60,0IXLjCDD1Io,https://i.ytimg.com/vi/0IXLjCDD1Io/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCi97OtiszRL7Y16UP2i3jWhfeO0g,Mtoto ni wako Nyambegea! | TRHK EP 292 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,45 seconds,"17,055 views",https://www.youtube.com/watch?v=0IXLjCDD1Io
61,4KBs3il5Efk,https://i.ytimg.com/vi/4KBs3il5Efk/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgVSg8MA8=&rs=AOn4CLCEnPm-p9goOsPpZyThO0PDmpwQMg,Mzee Kijana na Upara | TRHK EP291 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"15 minutes, 36 seconds","240,291 views",https://www.youtube.com/watch?v=4KBs3il5Efk
62,myB_YDDpKDs,https://i.ytimg.com/vi/myB_YDDpKDs/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgXyhKMA8=&rs=AOn4CLBRNOufQKp7f3JFDG8K949Cs6xI_Q,Nani amekata maji Kawangware? | TRHK EP291 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"7 minutes, 19 seconds","122,657 views",https://www.youtube.com/watch?v=myB_YDDpKDs
63,V8kQs9G7IGY,https://i.ytimg.com/vi/V8kQs9G7IGY/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgYigrMA8=&rs=AOn4CLDIm2OjdcLbpX1Wiafm67Mlt4-G6A,Maji imepotea na kameharibikia Crotus 😂 | TRHK EP 291 Promo,The Real Househelps of Kawangware follows the lives of domestic workers and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,41 seconds,"22,321 views",https://www.youtube.com/watch?v=V8kQs9G7IGY
64,r20haWnk6IQ,https://i.ytimg.com/vi/r20haWnk6IQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCPjamXXy88o0t83W-7_I2Y8D9XXA,Hii sii uchawi? | TRHK Ep 290 Pt 2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"12 minutes, 3 seconds","188,324 views",https://www.youtube.com/watch?v=r20haWnk6IQ
65,zFiK1FnV7QA,https://i.ytimg.com/vi/zFiK1FnV7QA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCOesmdoEiYfPtsUbjOOm8W-XRgew,Pesa inasumbua watu Nairobi 😂 | TRHK Ep290 Pt 1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"10 minutes, 58 seconds","199,217 views",https://www.youtube.com/watch?v=zFiK1FnV7QA
66,6Rp2P2QRaIw,https://i.ytimg.com/vi/6Rp2P2QRaIw/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgWyhHMA8=&rs=AOn4CLBXjczOi-89D5UfqQzMNb7d9VhjJQ,Sherehe imeanza huku Kawangware! | TRHK Ep 290 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,44 seconds,"23,919 views",https://www.youtube.com/watch?v=6Rp2P2QRaIw
67,BckjoJYubbg,https://i.ytimg.com/vi/BckjoJYubbg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBx-O6NjMU4pus16Ymbria744Ax8g,Unatumia gas kuchemsha ndengu why? | TRHK Ep289 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"12 minutes, 19 seconds","143,500 views",https://www.youtube.com/watch?v=BckjoJYubbg
68,2xlf9vQnqUo,https://i.ytimg.com/vi/2xlf9vQnqUo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCcXHrUm03r0BM2JOAYqMNg_9VWbA,Chai flask inatosha mtu ako na kitambulisho kweli? | TRHK Ep289 Pt1,The Real Househelps of Kawangware follows the lives of domestic workers and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"10 minutes, 34 seconds","146,305 views",https://www.youtube.com/watch?v=2xlf9vQnqUo
69,1a9xRJVTT_Y,https://i.ytimg.com/vi/1a9xRJVTT_Y/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgYShNMA8=&rs=AOn4CLDtGwS8aOOxy4AILwGnrjDT7DRGaw,Hizi ni vitu za kupea mtoto ananyonyesha? | TRHK | EP285 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"11 minutes, 30 seconds","119,317 views",https://www.youtube.com/watch?v=1a9xRJVTT_Y
70,Fu0OVYrPKvA,https://i.ytimg.com/vi/Fu0OVYrPKvA/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGCQgZShSMA8=&rs=AOn4CLDqq77DUoJHqruMoRkcsu4uVOxvFQ,Jirani wote wanajua tulinyangánywa ngari | TRHK | EP285 Pt1,The Real Househelps of Kawangware follows the lives of domestic workers and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"10 minutes, 14 seconds","105,218 views",https://www.youtube.com/watch?v=Fu0OVYrPKvA
71,EjupAZ15AY0,https://i.ytimg.com/vi/EjupAZ15AY0/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgWShQMA8=&rs=AOn4CLBYhn5Sg2nSfd_QxriNZSGikF1YkA,Ati Mwobobia Leftez! | TRHK | EP286 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"10 minutes, 3 seconds","78,606 views",https://www.youtube.com/watch?v=EjupAZ15AY0
72,nfG0Ged_7no,https://i.ytimg.com/vi/nfG0Ged_7no/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGH8gEygpMA8=&rs=AOn4CLBJksCAz800c6g5pvJlnwHc04OHng,Camila anawatch weight! | TRHK | EP286 Pt1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"12 minutes, 17 seconds","89,962 views",https://www.youtube.com/watch?v=nfG0Ged_7no
73,MTB1Lmm39Tk,https://i.ytimg.com/vi/MTB1Lmm39Tk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD2vWXy-_D6vaWNfnmjiw9CxEDdFA,Househelps wanatfta side hustle | TRHK Ep288 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"12 minutes, 6 seconds","249,456 views",https://www.youtube.com/watch?v=MTB1Lmm39Tk
74,qbBpc3Sb_gQ,https://i.ytimg.com/vi/qbBpc3Sb_gQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBpBbZIvzxz4wWu67e-0HiRLj3gRQ,Drama kona zote. Turu! Hiyo chakula yote? | TRHK Ep288 Pt 1,The Real Househelps of Kawangware follows the lives of domestic workers and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,"10 minutes, 19 seconds","310,252 views",https://www.youtube.com/watch?v=qbBpc3Sb_gQ
75,yodD0_uaGg8,https://i.ytimg.com/vi/yodD0_uaGg8/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGBogJCh_MA8=&rs=AOn4CLAJxPeBHMgu46PP9cV9IH0Gwn9uqQ,Turu is here for the drama! | Promo | TRHK S23,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,1 year ago,38 seconds,"32,427 views",https://www.youtube.com/watch?v=yodD0_uaGg8
76,LwQBQpaZnx0,https://i.ytimg.com/vi/LwQBQpaZnx0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAx0ovnBJopYvG2f27jR0tZp8j-QA,The Real Househelps of Kawangware are back! | TRHK EP287 Pt1,"The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware

WJRDWFXCFJHENNEC",1 year ago,"10 minutes, 51 seconds","273,293 views",https://www.youtube.com/watch?v=LwQBQpaZnx0
77,vyherxAue5Y,https://i.ytimg.com/vi/vyherxAue5Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA_ILQsaF3onjo2FJWog8bmvIEXWA,Njambi ni expert wa tie and die | TRHK EP287 Pt2,"The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware

FMY8B0OJGHTPEU7V",1 year ago,"10 minutes, 32 seconds","195,652 views",https://www.youtube.com/watch?v=vyherxAue5Y
78,5a034u4wftQ,https://i.ytimg.com/vi/5a034u4wftQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDEbN8wCWaL3PrTGTZ4icD7GqXVoA,Croats amefungua soho  Ep284 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,3 years ago,"8 minutes, 55 seconds","328,565 views",https://www.youtube.com/watch?v=5a034u4wftQ
79,1XLrHbRHHkA,https://i.ytimg.com/vi/1XLrHbRHHkA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhqkfCLI_CDDyeP3DV7kj8_0dRqg,Njambi makes a comeback...Ep284 Pt1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,3 years ago,"11 minutes, 40 seconds","362,932 views",https://www.youtube.com/watch?v=1XLrHbRHHkA
80,VaeNrMxPW3I,https://i.ytimg.com/vi/VaeNrMxPW3I/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCyAUjDKFUH-gh2pugB1Fa16_ADBw,Kia Mwovovia kimeumana...Ep284 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,3 years ago,51 seconds,"35,517 views",https://www.youtube.com/watch?v=VaeNrMxPW3I
81,wfpYnzo4kMA,https://i.ytimg.com/vi/wfpYnzo4kMA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDzA2CdEBJ7hqrTd9XLbdcY1rPE5A,Aaaiii!!! Shipra think!!  Ep283 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,3 years ago,"11 minutes, 22 seconds","220,999 views",https://www.youtube.com/watch?v=wfpYnzo4kMA
82,F0MKDUaf-hY,https://i.ytimg.com/vi/F0MKDUaf-hY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDgyxvqgpaRAnwoKDoPp2KqYW1Nzg,Kwani Njambi anacheza aje?....Ep283 Pt1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,3 years ago,"10 minutes, 24 seconds","221,711 views",https://www.youtube.com/watch?v=F0MKDUaf-hY
83,oHMVGKdWgHc,https://i.ytimg.com/vi/oHMVGKdWgHc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDhwhvDkBcrQDFTk29ARiN8pkO-BA,Where's the party at?.... E282 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"11 minutes, 32 seconds","228,139 views",https://www.youtube.com/watch?v=oHMVGKdWgHc
84,zX7dP8BnxQ4,https://i.ytimg.com/vi/zX7dP8BnxQ4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCF2vkwLeiq_ihMXulnAKMoBoecTA,Mwovovia jaribu kabisa ....Ep 282 Pt1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 5 seconds","269,265 views",https://www.youtube.com/watch?v=zX7dP8BnxQ4
85,f3f5G0rmBYM,https://i.ytimg.com/vi/f3f5G0rmBYM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDj2uwTaWgmw_JS6DWhatxmPYXp1Q,He! Nkirote wachaa tu! ....Ep282 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,55 seconds,"46,723 views",https://www.youtube.com/watch?v=f3f5G0rmBYM
86,oVHi4-Pgi-g,https://i.ytimg.com/vi/oVHi4-Pgi-g/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDr4yopV2lvXhOKPc7R5Pzo2HOsBA,Onyi wasalale... Ep281 Pt2,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 24 seconds","201,377 views",https://www.youtube.com/watch?v=oVHi4-Pgi-g
87,i5T5Uj1P7LI,https://i.ytimg.com/vi/i5T5Uj1P7LI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBhPipPCKxpYNFknRWxAohkzmHJkA,Camilla wants keep fit... Ep281 Pt1,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"11 minutes, 34 seconds","241,506 views",https://www.youtube.com/watch?v=i5T5Uj1P7LI
88,3Z4Lb_zY8f8,https://i.ytimg.com/vi/3Z4Lb_zY8f8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDv7kW5XOXcXLHaBTQmSds5H0Z0VQ,Awiti act your age?..Ep 281Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,59 seconds,"38,531 views",https://www.youtube.com/watch?v=3Z4Lb_zY8f8
89,g7h0dUH2yyc,https://i.ytimg.com/vi/g7h0dUH2yyc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB5GgACRx2uNAjTTXKkBTxWdkadFw,Ati Nebu anaenda?.... Ep283 Promo,The Real Househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,50 seconds,"38,190 views",https://www.youtube.com/watch?v=g7h0dUH2yyc
